Peak Method: Poly Fit
File Time(Hrs) PeakHeight_E1_30Hz PeakHeight_E1_100Hz Norm_E1_30Hz Norm_E1_100Hz NormalizedRatio_E1 KDM_E1
200 0.0 0.1032444035372464 0.19929962489868558 0.4493228608471963 0.5224422559873939 1.162732416958112 1.1504877956071842
201 0.0 0.10283917921333341 0.20005488023707585 0.4475593119644739 0.52442207558332 1.171737603406065 1.1581568630913042
202 0.0 0.10161258323023503 0.19683116245096244 0.4422211280305562 0.5159714505823951 1.1667724988181547 1.1539363259494193
203 0.0 0.10177242954705434 0.19657201955578785 0.44291678418147995 0.5152921357124001 1.1634062065737052 1.151063823406978
204 0.0 0.1031918245862471 0.19743795315730495 0.4490940356143126 0.5175620863183877 1.1524581608179636 1.1416595812111185
205 0.0 0.10247806298320938 0.19628251864151025 0.44598772288014016 0.5145332406023743 1.153693732373561 1.1427257089188598
206 0.0 0.10200644251381163 0.2009052649630121 0.44393521590364876 0.5266512665057876 1.1863245979118078 1.1704455030051522
207 0.0 0.10151878291799221 0.19622002121195692 0.4418129061492598 0.5143694103989513 1.1642245014571382 1.1517629075417717
208 0.0 0.1018490452952392 0.1987515756572975 0.44325021830459876 0.5210056046027839 1.1754209768820736 1.1612754301316852
209 0.0 0.10042245447220921 0.19259640227028285 0.4370416505963167 0.5048704880819163 1.1551999389372871 1.1440237039110301
210 0.0 0.10156308491059463 0.19021111801623647 0.44200570980132564 0.4986177252506329 1.1280798283686277 1.1203712630148963
211 0.0 0.1022040513344109 0.19396686121763196 0.44479521564754065 0.5084629969215849 1.143139537104408 1.133579297685678
212 0.0 0.10103217591131397 0.19487204054894391 0.43969517729560736 0.5108358259330001 1.161795380779364 1.1496861194337773
213 0.0 0.10031213290494634 0.191635281972367 0.43656152769844153 0.5023510159204724 1.1506992349254273 1.1401397577850094
214 0.0 0.10033996968559222 0.19316218511517036 0.43668267423508716 0.5063536261762918 1.1595459496148852 1.1477587912804887
215 0.0 0.09953552319348091 0.19088645990905206 0.43318169803831397 0.5003880604543481 1.1551458954068967 1.1439771625090884
216 0.0 0.09907935875889962 0.1928273243224794 0.43119645620688757 0.505475825086279 1.1722634029342585 1.1586026839116912
217 0.0 0.10034947870008182 0.19174799931352027 0.436724057762406 0.5026464921514535 1.1509475679604344 1.1403544839575663
